survey,year,var_code,var_label,data_type,level,val_min,val_max,val_label,recode,val_length,val_na
acs5,2021,MIG,Mobility status (lived here 1 year ago),chr,person,2,2,"No, outside US and Puerto Rico",TRUE,1,0
acs5,2021,MIG,Mobility status (lived here 1 year ago),chr,person,3,3,"No, different house in US or Puerto Rico",TRUE,1,0
acs5,2021,MIL,Military service,chr,person,b,b,N/A (less than 17 years old),TRUE,1,0
acs5,2021,MIL,Military service,chr,person,1,1,Now on active duty,TRUE,1,0
acs5,2021,MIL,Military service,chr,person,2,2,"On active duty in the past, but not now",TRUE,1,0
acs5,2021,MIL,Military service,chr,person,3,3,Only on active duty for training in Reserves/National Guard,TRUE,1,0
acs5,2021,MIL,Military service,chr,person,4,4,Never served in the military,TRUE,1,0
acs5,2021,MLPA,Served September 2001 or later,chr,person,b,b,N/A (Less than 17 years old/no active duty),TRUE,1,-1
acs5,2021,MLPA,Served September 2001 or later,chr,person,0,0,Did not serve this period,TRUE,1,-1
acs5,2021,MLPA,Served September 2001 or later,chr,person,1,1,Served this period,TRUE,1,-1
acs5,2021,MLPB,Served August 1990 - August 2001 (including Persian Gulf War),chr,person,b,b,N/A (Less than 17 years old/no active duty),TRUE,1,-1
acs5,2021,MLPB,Served August 1990 - August 2001 (including Persian Gulf War),chr,person,0,0,Did not serve this period,TRUE,1,-1
acs5,2021,MLPB,Served August 1990 - August 2001 (including Persian Gulf War),chr,person,1,1,Served this period,TRUE,1,-1
acs5,2021,MLPCD,Served May 1975 - July 1990,chr,person,b,b,N/A (less than 17 years old/no active duty),TRUE,1,-1
acs5,2021,MLPCD,Served May 1975 - July 1990,chr,person,0,0,Did not serve this period,TRUE,1,-1
acs5,2021,MLPCD,Served May 1975 - July 1990,chr,person,1,1,Served this period,TRUE,1,-1
acs5,2021,MLPE,Served Vietnam era (August 1964 - April 1975),chr,person,b,b,N/A (Less than 17 years old/no active duty),TRUE,1,-1
acs5,2021,MLPE,Served Vietnam era (August 1964 - April 1975),chr,person,0,0,Did not serve this period,TRUE,1,-1
acs5,2021,MLPE,Served Vietnam era (August 1964 - April 1975),chr,person,1,1,Served this period,TRUE,1,-1
acs5,2021,MLPFG,Served February 1955 - July 1964,chr,person,b,b,N/A (less than 17 years old/no active duty),TRUE,1,-1
acs5,2021,MLPFG,Served February 1955 - July 1964,chr,person,0,0,Did not serve this period,TRUE,1,-1
acs5,2021,MLPFG,Served February 1955 - July 1964,chr,person,1,1,Served this period,TRUE,1,-1
acs5,2021,MLPH,Served Korean War (July 1950 - January 1955),chr,person,b,b,N/A (Less than 17 years old/no active duty),TRUE,1,-1
acs5,2021,MLPH,Served Korean War (July 1950 - January 1955),chr,person,0,0,Did not serve this period,TRUE,1,-1
acs5,2021,MLPH,Served Korean War (July 1950 - January 1955),chr,person,1,1,Served this period,TRUE,1,-1
acs5,2021,MLPIK,Peacetime service before July 1950,chr,person,b,b,N/A (Less than 17 years old/no active duty),TRUE,1,-1
acs5,2021,MLPIK,Peacetime service before July 1950,chr,person,0,0,Did not serve this period,TRUE,1,-1
acs5,2021,MLPIK,Peacetime service before July 1950,chr,person,1,1,Served this period,TRUE,1,-1
acs5,2021,MLPJ,Served World War II (December 1941 - December 1946),chr,person,b,b,N/A (Less than 17 years old/no active duty),TRUE,1,-1
acs5,2021,MLPJ,Served World War II (December 1941 - December 1946),chr,person,0,0,Did not serve this period,TRUE,1,-1
acs5,2021,MLPJ,Served World War II (December 1941 - December 1946),chr,person,1,1,Served this period,TRUE,1,-1
acs5,2021,NWAB,Temporary absence from work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,b,b,N/A (less than 16 years old/at work/on layoff),TRUE,1,0
acs5,2021,NWAB,Temporary absence from work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,1,1,Yes,TRUE,1,0
acs5,2021,NWAB,Temporary absence from work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,2,2,No,TRUE,1,0
acs5,2021,NWAB,Temporary absence from work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,3,3,Did not report,TRUE,1,0
acs5,2021,NWAV,Available for work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,b,b,N/A (less than 16 years/at work/not looking),TRUE,1,0
acs5,2021,NWAV,Available for work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,1,1,Yes,TRUE,1,0
acs5,2021,NWAV,Available for work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,2,2,"No, temporarily ill",TRUE,1,0
acs5,2021,NWAV,Available for work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,3,3,"No, other reasons",TRUE,1,0
acs5,2021,NWAV,Available for work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,4,4,"No, unspecified",TRUE,1,0
acs5,2021,NWAV,Available for work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,5,5,Did not report,TRUE,1,0
acs5,2021,NWLA,On layoff from work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,b,b,N/A (less than 16 years old/at work),TRUE,1,0
acs5,2021,NWLA,On layoff from work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,1,1,Yes,TRUE,1,0
acs5,2021,NWLA,On layoff from work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,2,2,No,TRUE,1,0
acs5,2021,NWLA,On layoff from work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,3,3,Did not report,TRUE,1,0
acs5,2021,NWLK,Looking for work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,b,b,N/A (less than 16 years old/at work/temporarily absent/informed of recall),TRUE,1,0
acs5,2021,NWLK,Looking for work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,1,1,Yes,TRUE,1,0
acs5,2021,NWLK,Looking for work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,2,2,No,TRUE,1,0
acs5,2021,NWLK,Looking for work (Unedited-See 'Employment Status Recode' (ESR)),chr,person,3,3,Did not report,TRUE,1,0
acs5,2021,NWRE,Informed of recall (Unedited-See 'Employment Status Recode' (ESR)),chr,person,b,b,N/A (less than 16 years old/at work/not on layoff),TRUE,1,0
acs5,2021,NWRE,Informed of recall (Unedited-See 'Employment Status Recode' (ESR)),chr,person,1,1,Yes,TRUE,1,0
acs5,2021,NWRE,Informed of recall (Unedited-See 'Employment Status Recode' (ESR)),chr,person,2,2,No,TRUE,1,0
acs5,2021,NWRE,Informed of recall (Unedited-See 'Employment Status Recode' (ESR)),chr,person,3,3,Did not report,TRUE,1,0
acs5,2021,OIP,All other income past 12 months (use ADJINC to adjust to constant dollars),num,person,bbbbbb,bbbbbb,N/A (less than 15 years old),FALSE,NA,NA
acs5,2021,OIP,All other income past 12 months (use ADJINC to adjust to constant dollars),num,person,0,0,None,FALSE,NA,NA
acs5,2021,OIP,All other income past 12 months (use ADJINC to adjust to constant dollars),num,person,4,999999,$4 to $999999 (Rounded and top-coded),FALSE,NA,NA
acs5,2021,PAP,Public assistance income past 12 months (use ADJINC to adjust to constant dollars),num,person,bbbbb,bbbbb,N/A (less than 15 years old),FALSE,NA,NA
acs5,2021,PAP,Public assistance income past 12 months (use ADJINC to adjust to constant dollars),num,person,0,0,None,FALSE,NA,NA
acs5,2021,PAP,Public assistance income past 12 months (use ADJINC to adjust to constant dollars),num,person,4,30000,$4 to $30000 (Rounded),FALSE,NA,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,20,20,Reference person,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,21,21,Opposite-sex husband/wife/spouse,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,22,22,Opposite-sex unmarried partner,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,23,23,Same-sex husband/wife/spouse,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,24,24,Same-sex unmarried partner,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,25,25,Biological son or daughter,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,26,26,Adopted son or daughter,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,27,27,Stepson or stepdaughter,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,28,28,Brother or sister,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,29,29,Father or mother,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,30,30,Grandchild,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,31,31,Parent-in-law,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,32,32,Son-in-law or daughter-in-law,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,33,33,Other relative,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,34,34,Roommate or housemate,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,35,35,Foster child,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,36,36,Other nonrelative,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,37,37,Institutionalized group quarters population,TRUE,2,NA
acs5,2021,RELSHIPP,Relationship to reference person,chr,person,38,38,Noninstitutionalized group quarters population,TRUE,2,NA
acs5,2021,RETP,Retirement income past 12 months (use ADJINC to adjust to constant dollars),num,person,bbbbbb,bbbbbb,N/A (less than 15 years old),FALSE,NA,NA
acs5,2021,RETP,Retirement income past 12 months (use ADJINC to adjust to constant dollars),num,person,0,0,None,FALSE,NA,NA
acs5,2021,RETP,Retirement income past 12 months (use ADJINC to adjust to constant dollars),num,person,4,999999,$4 to $999999 (Rounded and top-coded),FALSE,NA,NA
acs5,2021,SCH,School enrollment,chr,person,b,b,N/A (less than 3 years old),TRUE,1,0
acs5,2021,SCH,School enrollment,chr,person,1,1,"No, has not attended in the last 3 months",TRUE,1,0
acs5,2021,SCH,School enrollment,chr,person,2,2,"Yes, public school or public college",TRUE,1,0
acs5,2021,SCH,School enrollment,chr,person,3,3,"Yes, private school, private college, or home school",TRUE,1,0
acs5,2021,SCHG,Grade level attending,chr,person,bb,bb,N/A (not attending school),TRUE,2,0
acs5,2021,SCHG,Grade level attending,chr,person,01,01,Nursery school/preschool,TRUE,2,0
acs5,2021,SCHG,Grade level attending,chr,person,02,02,Kindergarten,TRUE,2,0
acs5,2021,SCHG,Grade level attending,chr,person,03,03,Grade 1,TRUE,2,0
acs5,2021,SCHG,Grade level attending,chr,person,04,04,Grade 2,TRUE,2,0
acs5,2021,SCHG,Grade level attending,chr,person,05,05,Grade 3,TRUE,2,0
acs5,2021,SCHG,Grade level attending,chr,person,06,06,Grade 4,TRUE,2,0
acs5,2021,SCHG,Grade level attending,chr,person,07,07,Grade 5,TRUE,2,0
acs5,2021,SCHG,Grade level attending,chr,person,08,08,Grade 6,TRUE,2,0
acs5,2021,SCHG,Grade level attending,chr,person,09,09,Grade 7,TRUE,2,0
acs5,2021,SCHG,Grade level attending,chr,person,10,10,Grade 8,TRUE,2,0
acs5,2021,SCHG,Grade level attending,chr,person,11,11,Grade 9,TRUE,2,0
acs5,2021,SCHG,Grade level attending,chr,person,12,12,Grade 10,TRUE,2,0
acs5,2021,SCHG,Grade level attending,chr,person,13,13,Grade 11,TRUE,2,0
acs5,2021,SCHG,Grade level attending,chr,person,14,14,Grade 12,TRUE,2,0
acs5,2021,SCHG,Grade level attending,chr,person,15,15,College undergraduate years (freshman to senior),TRUE,2,0
acs5,2021,SCHG,Grade level attending,chr,person,16,16,Graduate or professional school beyond a bachelor's degree,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,bb,bb,N/A (less than 3 years old),TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,01,01,No schooling completed,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,02,02,"Nursery school, preschool",TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,03,03,Kindergarten,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,04,04,Grade 1,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,05,05,Grade 2,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,06,06,Grade 3,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,07,07,Grade 4,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,08,08,Grade 5,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,09,09,Grade 6,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,10,10,Grade 7,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,11,11,Grade 8,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,12,12,Grade 9,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,13,13,Grade 10,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,14,14,Grade 11,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,15,15,12th grade - no diploma,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,16,16,Regular high school diploma,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,17,17,GED or alternative credential,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,18,18,"Some college, but less than 1 year",TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,19,19,"1 or more years of college credit, no degree",TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,20,20,Associate's degree,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,21,21,Bachelor's degree,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,22,22,Master's degree,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,23,23,Professional degree beyond a bachelor's degree,TRUE,2,0
acs5,2021,SCHL,Educational attainment,chr,person,24,24,Doctorate degree,TRUE,2,0
acs5,2021,SEMP,"Self-employment income past 12 months (signed, use ADJINC to adjust SEMP to constant dollars)",num,person,bbbbbb,bbbbbb,N/A (less than 15 years old),FALSE,NA,NA
acs5,2021,SEMP,"Self-employment income past 12 months (signed, use ADJINC to adjust SEMP to constant dollars)",num,person,0,0,None,FALSE,NA,NA
acs5,2021,SEMP,"Self-employment income past 12 months (signed, use ADJINC to adjust SEMP to constant dollars)",num,person,-10000,-4,Loss $4 to $10000 (Rounded and bottom-coded),FALSE,NA,NA
acs5,2021,SEMP,"Self-employment income past 12 months (signed, use ADJINC to adjust SEMP to constant dollars)",num,person,4,999999,$4 to $999999 (Rounded and top-coded),FALSE,NA,NA
acs5,2021,SEX,Sex,chr,person,1,1,Male,TRUE,1,NA
acs5,2021,SEX,Sex,chr,person,2,2,Female,TRUE,1,NA
acs5,2021,SSIP,Supplementary Security Income past 12 months (use ADJINC to adjust SSIP to constant dollars),num,person,bbbbb,bbbbb,N/A (less than 15 years old),FALSE,NA,NA
acs5,2021,SSIP,Supplementary Security Income past 12 months (use ADJINC to adjust SSIP to constant dollars),num,person,0,0,None,FALSE,NA,NA
acs5,2021,SSIP,Supplementary Security Income past 12 months (use ADJINC to adjust SSIP to constant dollars),num,person,4,30000,$4 to $30000 (Rounded),FALSE,NA,NA
acs5,2021,SSP,Social Security income past 12 months (use ADJINC to adjust SSP to constant dollars),num,person,bbbbb,bbbbb,N/A (less than 15 years old),FALSE,NA,NA
acs5,2021,SSP,Social Security income past 12 months (use ADJINC to adjust SSP to constant dollars),num,person,0,0,None,FALSE,NA,NA
acs5,2021,SSP,Social Security income past 12 months (use ADJINC to adjust SSP to constant dollars),num,person,4,50000,$4 to $50000 (Rounded),FALSE,NA,NA
acs5,2021,WAGP,Wages or salary income past 12 months (use ADJINC to adjust WAGP to constant dollars),num,person,bbbbbb,bbbbbb,N/A (less than 15 years old),FALSE,NA,NA
acs5,2021,WAGP,Wages or salary income past 12 months (use ADJINC to adjust WAGP to constant dollars),num,person,0,0,None,FALSE,NA,NA
acs5,2021,WAGP,Wages or salary income past 12 months (use ADJINC to adjust WAGP to constant dollars),num,person,4,999999,$4 to 999999 (Rounded and top-coded),FALSE,NA,NA
acs5,2021,WKHP,Usual hours worked per week past 12 months,num,person,bb,bb,N/A (less than 16 years old/did not work during the past 12 months),FALSE,NA,NA
acs5,2021,WKHP,Usual hours worked per week past 12 months,num,person,1,98,1 to 98 usual hours,FALSE,NA,NA
acs5,2021,WKHP,Usual hours worked per week past 12 months,num,person,99,99,99 or more usual hours,FALSE,NA,NA
acs5,2021,WKL,When last worked,chr,person,b,b,N/A (less than 16 years old),TRUE,1,0
acs5,2021,WKL,When last worked,chr,person,1,1,Within the past 12 months,TRUE,1,0
acs5,2021,WKL,When last worked,chr,person,2,2,1-5 years ago,TRUE,1,0
acs5,2021,WKL,When last worked,chr,person,3,3,Over 5 years ago or never worked,TRUE,1,0
acs5,2021,WKW,Weeks worked during past 12 months,chr,person,b,b,N/A (less than 16 years old/did not work during the past 12 months),TRUE,1,0
acs5,2021,WKW,Weeks worked during past 12 months,chr,person,1,1,50 to 52 weeks worked during past 12 months,TRUE,1,0
acs5,2021,WKW,Weeks worked during past 12 months,chr,person,2,2,48 to 49 weeks worked during past 12 months,TRUE,1,0
acs5,2021,WKW,Weeks worked during past 12 months,chr,person,3,3,40 to 47 weeks worked during past 12 months,TRUE,1,0
acs5,2021,WKW,Weeks worked during past 12 months,chr,person,4,4,27 to 39 weeks worked during past 12 month,TRUE,1,0
acs5,2021,WKW,Weeks worked during past 12 months,chr,person,5,5,14 to 26 weeks worked during past 12 months,TRUE,1,0
acs5,2021,WKW,Weeks worked during past 12 months,chr,person,6,6,13 weeks or less worked during past 12 months,TRUE,1,0
acs5,2021,WRK,Worked last week,chr,person,b,b,N/A (not reported),TRUE,1,0
acs5,2021,WRK,Worked last week,chr,person,1,1,Worked,TRUE,1,0
acs5,2021,WRK,Worked last week,chr,person,2,2,Did not work,TRUE,1,0
acs5,2021,YOEP,Year of entry,num,person,bbbb,bbbb,Not eligible - Born in the US,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1934,1934,1934 or earlier (Bottom-coded),FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1935,1935,1935 - 1938,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1939,1939,1939 - 1942,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1943,1943,1943 - 1944,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1945,1945,1945,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1946,1946,1946,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1947,1947,1947,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1948,1948,1948,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1949,1949,1949,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1950,1950,1950,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1951,1951,1951,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1952,1952,1952,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1953,1953,1953,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1954,1954,1954,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1955,1955,1955,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1956,1956,1956,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1957,1957,1957,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1958,1958,1958,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1959,1959,1959,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1960,1960,1960,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1961,1961,1961,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1962,1962,1962,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1963,1963,1963,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1964,1964,1964,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1965,1965,1965,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1966,1966,1966,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1967,1967,1967,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1968,1968,1968,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1969,1969,1969,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1970,1970,1970,FALSE,NA,NA
acs5,2021,YOEP,Year of entry,num,person,1971,1971,1971,FALSE,NA,NA
